Site	Disturbance_Conversion	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	RR
73	secondary	1	0	0	0	0	0	0	0	0	0	0.4448
73	secondary	1	0	0	0	0	0	0	0	0	0	0.6647
73	secondary	0	1	0	0	0	0	0	0	0	0	-0.8682
73	secondary	0	1	0	0	0	0	0	0	0	0	-0.4459
73	secondary	0	1	0	0	0	0	0	0	0	0	-0.4747
74	secondary	1	0	0	0	0	0	0	0	0	0	0.2189
74	secondary	1	0	0	0	0	0	0	0	0	0	0.2358
74	secondary	1	0	0	0	0	0	0	0	0	0	-0.4806
74	secondary	1	0	0	0	0	0	0	0	0	0	-1.1527
75	open	0	1	0	0	0	0	0	0	0	0	-0.7424
75	open	0	1	0	0	0	0	0	0	0	0	-0.8049
75	open	0	1	0	0	0	0	0	0	0	0	-0.8114
75	open	0	1	0	0	0	0	0	0	0	0	-0.7564
75	open	0	1	0	0	0	0	0	0	0	0	-0.9969
75	open	0	1	0	0	0	0	0	0	0	0	-0.1924
75	open	0	1	0	0	0	0	0	0	0	0	-0.0938
75	open	0	1	0	0	0	0	0	0	0	0	-1.1183
75	open	0	1	0	0	0	0	0	0	0	0	-0.9563
75	open	0	1	0	0	0	0	0	0	0	0	-0.6838
75	open	0	1	0	0	0	0	0	0	0	0	-0.4039
75	selectively_logged	0	0	0	0	0	1	0	0	0	0	-0.36
75	selectively_logged	0	0	0	0	0	1	0	0	0	0	-0.55
75	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.2051
75	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.2837
75	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.0565
75	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.1101
75	secondary	1	0	0	0	0	0	0	0	0	0	0.268
75	secondary	1	0	0	0	0	0	0	0	0	0	-0.5864
75	secondary	1	0	0	0	0	0	0	0	0	0	-0.3423
76	open	0	1	0	0	0	0	0	0	0	0	-0.0734
76	open	0	0	0	0	0	0	1	0	0	0	-0.9495
76	open	0	0	0	0	0	0	1	0	0	0	-3.663
76	open	0	0	0	0	0	0	1	0	0	0	-0.9574
76	open	1	0	0	0	0	0	0	0	0	0	-0.3868
76	open	1	0	0	0	0	0	0	0	0	0	-0.1141
76	open	1	0	0	0	0	0	0	0	0	0	-0.069
76	open	1	0	0	0	0	0	0	0	0	0	-0.1823
76	open	1	0	0	0	0	0	0	0	0	0	-0.3054
76	open	1	0	0	0	0	0	0	0	0	0	0.0253
76	open	1	0	0	0	0	0	0	0	0	0	-0.0059
76	open	1	0	0	0	0	0	0	0	0	0	0.0244
76	open	0	0	0	0	0	0	1	0	0	0	-1.5173
76	open	0	0	0	0	0	0	1	0	0	0	-1.3022
76	open	0	0	0	0	0	0	1	0	0	0	-2.6027
76	open	0	0	0	0	0	0	1	0	0	0	-0.8602
76	open	0	0	0	0	0	0	1	0	0	0	-2.3191
76	open	0	0	0	0	0	0	1	0	0	0	-2.9267
76	open	0	0	0	0	0	0	1	0	0	0	-1.7707
76	open	0	0	0	0	0	0	1	0	0	0	-1.5041
76	open	0	0	0	0	0	0	1	0	0	0	-1.0986
76	open	0	0	0	0	0	0	1	0	0	0	-1.4271
76	open	0	0	0	0	0	0	1	0	0	0	-0.6931
76	open	0	0	0	0	0	0	1	0	0	0	-1.5119
76	open	0	0	0	0	0	0	1	0	0	0	-1.5071
76	open	0	0	0	0	0	0	1	0	0	0	-1.7386
76	open	0	0	0	0	0	0	1	0	0	0	-1.8347
77	secondary	0	0	1	0	0	0	0	0	0	0	0.1417
77	secondary	0	0	1	0	0	0	0	0	0	0	-0.0814
77	secondary	0	0	1	0	0	0	0	0	0	0	-0.11
77	secondary	0	0	1	0	0	0	0	0	0	0	0.0308
77	secondary	0	0	1	0	0	0	0	0	0	0	0.1431
77	secondary	0	0	1	0	0	0	0	0	0	0	-0.1193
77	secondary	0	0	1	0	0	0	0	0	0	0	0.2459
77	secondary	0	0	1	0	0	0	0	0	0	0	0.1919
77	secondary	0	0	1	0	0	0	0	0	0	0	-0.3424
77	secondary	0	0	1	0	0	0	0	0	0	0	0.3711
78	secondary	0	1	0	0	0	0	0	0	0	0	0.029
78	secondary	0	1	0	0	0	0	0	0	0	0	-0.0766
78	secondary	0	1	0	0	0	0	0	0	0	0	0.0868
78	secondary	0	1	0	0	0	0	0	0	0	0	0.1894
78	secondary	0	1	0	0	0	0	0	0	0	0	0.0698
78	secondary	0	1	0	0	0	0	0	0	0	0	-0.5988
78	secondary	0	1	0	0	0	0	0	0	0	0	-0.6795
78	secondary	0	1	0	0	0	0	0	0	0	0	-1.7918
78	secondary	0	1	0	0	0	0	0	0	0	0	0
78	secondary	0	1	0	0	0	0	0	0	0	0	0.6931
78	secondary	0	1	0	0	0	0	0	0	0	0	-0.6931
78	secondary	0	1	0	0	0	0	0	0	0	0	-0.1823
78	secondary	0	1	0	0	0	0	0	0	0	0	1.0986
78	secondary	0	1	0	0	0	0	0	0	0	0	0.2877
78	secondary	0	1	0	0	0	0	0	0	0	0	-1.3863
79	secondary	0	0	1	0	0	0	0	0	0	0	-0.0351
79	secondary	0	0	1	0	0	0	0	0	0	0	-0.2021
79	secondary	0	0	1	0	0	0	0	0	0	0	0.0218
80	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.0359
80	secondary	0	1	0	0	0	0	0	0	0	0	0.168
80	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.0674
80	secondary	0	1	0	0	0	0	0	0	0	0	0.1306
80	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.087
80	secondary	0	1	0	0	0	0	0	0	0	0	0.2412
81	secondary	1	0	0	0	0	0	0	0	0	0	-0.2595
81	secondary	1	0	0	0	0	0	0	0	0	0	-0.9189
81	secondary	1	0	0	0	0	0	0	0	0	0	-0.036
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.5323
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.2586
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.5323
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.2586
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.7502
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.2745
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.5689
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.3191
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.5619
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.8293
82	secondary	0	0	0	0	0	1	0	0	0	0	-1.0569
82	secondary	0	0	0	0	0	1	0	0	0	0	-0.8356
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.7035
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.0008
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.2074
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.0601
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.5295
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.6703
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.8408
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.2508
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.6512
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.6931
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.2726
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.9808
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.5866
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.6346
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.5537
82	secondary	0	0	0	0	0	0	1	0	0	0	-2.0238
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.0667
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.9729
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.8408
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.2508
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.6512
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.7369
82	secondary	0	0	0	0	0	0	1	0	0	0	-0.2726
82	secondary	0	0	0	0	0	0	1	0	0	0	-1.0761
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.8076
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.7289
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.7736
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.8707
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.6773
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.1273
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.7028
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.089
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.669
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.6075
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.2041
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.6779
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.4001
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.6514
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.2734
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.8137
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.8118
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.6328
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.7028
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.089
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.669
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.6533
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.2041
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.7732
82	secondary	0	0	1	0	0	0	0	0	0	0	0.0185
82	secondary	0	0	1	0	0	0	0	0	0	0	0.0693
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.0836
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.0583
82	secondary	0	0	1	0	0	0	0	0	0	0	0.1723
82	secondary	0	0	1	0	0	0	0	0	0	0	0.1823
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.0377
82	secondary	0	0	1	0	0	0	0	0	0	0	0.0364
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.2877
82	secondary	0	0	1	0	0	0	0	0	0	0	0
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.2231
82	secondary	0	0	1	0	0	0	0	0	0	0	0.1823
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.3704
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.3365
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.2014
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.1932
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.0309
82	secondary	0	0	1	0	0	0	0	0	0	0	-0.0252
82	secondary	0	0	1	0	0	0	0	0	0	0	0.3365
82	secondary	0	0	1	0	0	0	0	0	0	0	0.383
82	secondary	0	0	0	0	0	1	0	0	0	0	-0.8794
82	secondary	0	0	0	0	0	1	0	0	0	0	-1.0051
82	secondary	0	0	0	0	0	1	0	0	0	0	-0.9558
82	secondary	0	0	0	0	0	1	0	0	0	0	-1.2672
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.6341
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.4868
82	secondary	1	0	0	0	0	0	0	0	0	0	0.7167
82	secondary	1	0	0	0	0	0	0	0	0	0	0.0465
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.5362
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.8045
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.4055
82	secondary	1	0	0	0	0	0	0	0	0	0	-1.0986
82	secondary	1	0	0	0	0	0	0	0	0	0	2.859
82	secondary	1	0	0	0	0	0	0	0	0	0	2.5302
82	secondary	0	0	0	0	0	0	0	0	1	0	-0.1586
82	secondary	0	0	0	0	0	0	0	0	1	0	-0.3388
82	secondary	1	0	0	0	0	0	0	0	0	0	0.2955
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.0645
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.1932
82	secondary	1	0	0	0	0	0	0	0	0	0	-0.3528
83	secondary	0	0	0	0	0	1	0	0	0	0	-0.1757
83	secondary	0	0	0	0	0	1	0	0	0	0	-0.2358
83	secondary	0	0	0	0	0	1	0	0	0	0	-0.3527
83	secondary	0	0	0	0	0	1	0	0	0	0	-0.2996
83	secondary	0	0	0	0	0	0	0	0	1	0	-0.6131
83	secondary	0	0	0	0	0	0	0	0	1	0	-0.2162
83	secondary	0	0	0	0	0	0	0	0	1	0	-0.7309
83	secondary	0	0	0	0	0	0	0	0	1	0	-0.7118
83	secondary	0	0	0	0	0	0	0	1	0	0	-1.3618
83	secondary	0	0	0	0	0	0	0	1	0	0	-1.1224
83	secondary	0	0	0	0	0	0	0	1	0	0	-1.5159
83	secondary	0	0	0	0	0	0	0	1	0	0	-1.7054
83	secondary	0	0	0	0	0	0	0	0	0	1	0.4476
83	secondary	0	0	0	0	0	0	0	0	0	1	0.3732
83	secondary	0	0	0	0	0	0	0	0	0	1	0.1064
83	secondary	0	0	0	0	0	0	0	0	0	1	0.0972
83	secondary	0	0	0	0	0	0	1	0	0	0	-1.261
83	secondary	0	0	0	0	0	0	1	0	0	0	-1.4216
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.4551
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.5809
83	secondary	0	0	0	0	0	0	1	0	0	0	-1.4435
83	secondary	0	0	0	0	0	0	1	0	0	0	-1.5782
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.5424
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.6391
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.1777
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.429
83	secondary	0	0	0	0	0	0	1	0	0	0	0.2278
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.0723
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.11
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.3448
83	secondary	0	0	0	0	0	0	1	0	0	0	0.5355
83	secondary	0	0	0	0	0	0	1	0	0	0	-0.1823
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6019
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.3674
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.2941
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.1075
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.7949
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.3545
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6008
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6367
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.0693
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.347
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6424
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.8593
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.3184
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.8086
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6378
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.037
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6344
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6344
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.617
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.387
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.4842
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.5698
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.2911
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6248
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.1178
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.3835
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.1431
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.3727
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.3871
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.5026
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.334
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.4432
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.9163
83	secondary	1	0	0	0	0	0	0	0	0	0	-1.8326
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6931
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.6733
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.3857
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.9943
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.462
83	secondary	1	0	0	0	0	0	0	0	0	0	-0.4005
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.1613
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0674
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.069
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.0339
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.1431
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.1066
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0953
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.2261
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0123
84	secondary	1	0	0	0	0	0	0	0	0	0	0.0829
84	secondary	0	1	0	0	0	0	0	0	0	0	0.0377
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.2231
84	secondary	0	1	0	0	0	0	0	0	0	0	0.3216
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.1092
84	secondary	0	1	0	0	0	0	0	0	0	0	0.4055
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.0435
84	secondary	0	1	0	0	0	0	0	0	0	0	0.0215
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0572
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.0225
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.069
84	secondary	0	0	1	0	0	0	0	0	0	0	0.044
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0465
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.1133
84	secondary	0	1	0	0	0	0	0	0	0	0	0.0121
84	secondary	1	0	0	0	0	0	0	0	0	0	0.2107
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.08
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.2921
84	secondary	0	1	0	0	0	0	0	0	0	0	0.3822
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0351
84	secondary	0	1	0	0	0	0	0	0	0	0	0.5108
84	secondary	1	0	0	0	0	0	0	0	0	0	0
84	secondary	0	0	1	0	0	0	0	0	0	0	0
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.4463
84	secondary	0	0	0	1	0	0	0	0	0	0	-1.3471
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.821
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.462
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.3567
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.3285
84	secondary	0	1	0	0	0	0	0	0	0	0	-1.5141
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.5978
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.4943
84	secondary	0	1	0	0	0	0	0	0	0	0	-1.5606
84	secondary	0	0	0	0	1	0	0	0	0	0	-1.7148
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.3567
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.6733
84	secondary	1	0	0	0	0	0	0	0	0	0	0
84	secondary	0	0	1	0	0	0	0	0	0	0	0
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.2107
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.8916
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.4943
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.9163
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.0943
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.4463
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.2877
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.1393
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.1985
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.5978
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.755
84	secondary	0	1	0	0	0	0	0	0	0	0	-1.2379
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.1625
84	secondary	1	0	0	0	0	0	0	0	0	0	-0.0101
84	secondary	0	0	1	0	0	0	0	0	0	0	0
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.1278
84	secondary	0	0	0	1	0	0	0	0	0	0	-1.3471
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.2231
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.2614
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.5798
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.4005
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.9416
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.4463
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.9163
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.7765
84	secondary	0	0	0	0	1	0	0	0	0	0	-1.3863
84	secondary	0	1	0	0	0	0	0	0	0	0	-1.1712
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.6733
84	secondary	1	0	0	0	0	0	0	0	0	0	0
84	secondary	0	0	1	0	0	0	0	0	0	0	0
84	secondary	0	1	0	0	0	0	0	0	0	0	0
84	secondary	0	0	0	1	0	0	0	0	0	0	-0.6733
84	secondary	0	0	0	0	1	0	0	0	0	0	0
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.7133
84	secondary	0	0	0	1	0	0	0	0	0	0	0
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.5108
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.1863
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0619
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.2357
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.2357
84	secondary	0	0	0	0	1	0	0	0	0	0	-0.844
84	secondary	0	1	0	0	0	0	0	0	0	0	-1.0498
84	secondary	0	1	0	0	0	0	0	0	0	0	-0.0513
84	secondary	0	0	0	0	0	0	0	1	0	0	-1.5382
84	secondary	0	0	0	0	0	0	0	1	0	0	-0.8529
84	secondary	0	0	0	0	0	0	0	1	0	0	-1.1856
84	secondary	0	0	0	0	0	0	0	1	0	0	NA
84	secondary	0	0	0	0	0	1	0	0	0	0	-0.1018
84	secondary	0	0	0	0	0	1	0	0	0	0	-0.8422
84	secondary	1	0	0	0	0	0	0	0	0	0	0.3882
84	secondary	1	0	0	0	0	0	0	0	0	0	-0.1671
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.0185
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.076
84	secondary	0	0	1	0	0	0	0	0	0	0	0.7617
84	secondary	0	0	1	0	0	0	0	0	0	0	0.596
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.4582
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.7641
84	secondary	0	0	1	0	0	0	0	0	0	0	0.0758
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.4253
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.4196
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.7482
84	secondary	0	0	1	0	0	0	0	0	0	0	0.067
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.5169
84	secondary	0	0	1	0	0	0	0	0	0	0	0.6466
84	secondary	0	0	1	0	0	0	0	0	0	0	0.9694
84	secondary	0	0	1	0	0	0	0	0	0	0	-1.6917
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.865
84	secondary	0	0	1	0	0	0	0	0	0	0	0.3023
84	secondary	0	0	1	0	0	0	0	0	0	0	-1.7346
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.5306
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.7885
84	secondary	0	0	1	0	0	0	0	0	0	0	1.204
84	secondary	0	0	1	0	0	0	0	0	0	0	2.3026
84	secondary	0	0	1	0	0	0	0	0	0	0	0.7828
84	secondary	0	0	1	0	0	0	0	0	0	0	-0.0645
85	secondary	0	1	0	0	0	0	0	0	0	0	-1.6193
85	secondary	0	1	0	0	0	0	0	0	0	0	-1.3403
85	secondary	0	1	0	0	0	0	0	0	0	0	-0.5155
85	secondary	0	1	0	0	0	0	0	0	0	0	-0.4055
85	secondary	0	1	0	0	0	0	0	0	0	0	-0.9989
85	secondary	0	1	0	0	0	0	0	0	0	0	-0.9193
85	secondary	0	0	1	0	0	0	0	0	0	0	-0.2007
85	secondary	0	0	0	0	1	0	0	0	0	0	0
85	secondary	0	0	1	0	0	0	0	0	0	0	-0.4712
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.4779
85	secondary	0	0	1	0	0	0	0	0	0	0	-0.1322
85	secondary	0	0	0	0	1	0	0	0	0	0	0.1224
85	secondary	0	0	1	0	0	0	0	0	0	0	-0.5954
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.1507
85	secondary	0	0	0	0	1	0	0	0	0	0	2.4709
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.2364
85	secondary	0	0	0	0	1	0	0	0	0	0	2.4709
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.1685
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.9262
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.9555
85	secondary	0	0	0	0	1	0	0	0	0	0	0.2477
85	secondary	0	0	0	0	1	0	0	0	0	0	0.9258
85	secondary	0	0	0	0	1	0	0	0	0	0	1.0217
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.2497
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.7147
85	secondary	0	0	0	0	1	0	0	0	0	0	-0.091
85	secondary	0	0	0	0	0	0	0	1	0	0	-0.7351
85	secondary	0	0	0	0	0	0	0	1	0	0	-1.1325
85	secondary	1	0	0	0	0	0	0	0	0	0	0.4568
85	secondary	0	0	0	0	0	0	0	0	1	0	-1.1896
85	secondary	0	0	0	0	0	1	0	0	0	0	-1.2238
85	secondary	0	0	0	0	0	0	0	1	0	0	-1.6487
85	secondary	0	0	0	0	0	1	0	0	0	0	0.7985
86	secondary	0	0	1	0	0	0	0	0	0	0	0.0054
86	secondary	0	0	1	0	0	0	0	0	0	0	-0.6339
86	secondary	0	0	1	0	0	0	0	0	0	0	-0.326
86	secondary	0	0	1	0	0	0	0	0	0	0	-0.0067
87	secondary	0	0	0	1	0	0	0	0	0	0	-0.452
87	secondary	0	0	0	1	0	0	0	0	0	0	0.0098
87	secondary	0	0	0	1	0	0	0	0	0	0	-0.5628
87	secondary	0	0	0	1	0	0	0	0	0	0	-0.2435
87	secondary	0	0	0	1	0	0	0	0	0	0	-0.5108
87	secondary	0	0	0	1	0	0	0	0	0	0	0.0098
87	secondary	0	0	0	1	0	0	0	0	0	0	-0.5611
87	secondary	0	0	0	1	0	0	0	0	0	0	-0.5273
87	secondary	0	1	0	0	0	0	0	0	0	0	-0.071
87	secondary	0	1	0	0	0	0	0	0	0	0	-0.7048
87	secondary	0	1	0	0	0	0	0	0	0	0	0.4748
88	agriculture	1	0	0	0	0	0	0	0	0	0	-1.335
88	agriculture	1	0	0	0	0	0	0	0	0	0	-0.619
88	agriculture	1	0	0	0	0	0	0	0	0	0	-0.8023
88	agriculture	1	0	0	0	0	0	0	0	0	0	-0.3318
88	agriculture	1	0	0	0	0	0	0	0	0	0	-0.6585
88	secondary	1	0	0	0	0	0	0	0	0	0	0.1911
88	secondary	1	0	0	0	0	0	0	0	0	0	0.3137
